"","bootstrap.id","dalys_soc","dalys_cag","dalys_uag","dalys_hom","costf_soc","costf_cag","costp_cag","costpoint_cag","costf_uag","costp_uag","costpoint_uag","costf_hom","costp_hom","costpoint_hom","Diff_cpoint_cag_soc","Diff_cpoint_uag_soc","Diff_cpoint_hom_soc","Diff_cf_cag_soc","Diff_cf_uag_soc","Diff_cf_hom_soc","Diff_cp_cag_soc","Diff_cp_uag_soc","Diff_cp_hom_soc","Diff_dalys_cag_soc","Diff_dalys_uag_soc","Diff_dalys_hom_soc","ICERpoint_cag","ICERpoint_uag","ICERpoint_hom","ICERf_cag","ICERf_uag","ICERf_hom","ICERp_cag","ICERp_uag","ICERp_hom"
"11","bootstrap_108",90035848.042469,87217359.8801588,84697832.6937718,85907205.7432376,7106782378.19716,9231803576.92505,8470079844.83074,8543010840.45679,11430401503.5803,10656198527.3486,10698972172.4443,12693881214.527,9870626183.39515,10487822261.102,1436228462.25963,3592189794.24712,3381039882.9048,2125021198.72789,4323619125.38313,5587098836.3298,1363297466.63358,3549416149.15145,2763843805.19799,2818488.16231014,5338015.34869717,4128642.29923138,509.574062245642,672.944823046238,818.922938306919,753.957822901105,809.96753342764,1353.25330493512,483.698134646828,664.931799047326,669.431644807913
"12","bootstrap_109",89567624.3527179,86587716.8815479,84147670.2429942,85318892.6295,7267684471.07545,9358338553.41964,8585540552.3173,8659531850.29519,11714736697.0473,10919018417.3159,10962980753.2127,12943317787.9702,10059974877.1861,10690306857.6825,1391847379.21973,3695296282.1372,3422622386.607,2090654082.34419,4447052225.97185,5675633316.89471,1317856081.24185,3651333946.24044,2792290406.11063,2979907.47116995,5419954.1097237,4248731.7232179,467.077381658859,681.794754591673,805.563309140821,701.583556728147,820.49628759653,1335.84177270578,442.247316063287,673.683553831155,657.20562935327
"13","bootstrap_11",94271786.0971847,91728259.7700236,89102052.1446508,90362631.8048298,7208453387.15251,9372678052.16105,8601670789.10467,8675490633.43986,11637390581.3255,10850546234.5726,10894018297.9291,12899254451.608,10035738122.0401,10661735783.4523,1467037246.28735,3685564910.77664,3453282396.29981,2164224665.00854,4428937194.17303,5690801064.45551,1393217401.95216,3642092847.42013,2827284734.88762,2543526.32716112,5169733.95253389,3909154.29235496,576.772974834798,712.911910867328,883.383498843552,850.875668908086,856.705051911276,1455.76271460681,547.750336638803,704.502955250723,723.247158705626
"14","bootstrap_110",89578138.0676314,86915059.453665,84329196.8642302,85570410.9071589,7155583521.22641,9290541754.70008,8521972381.22575,8595558810.60095,11586013159.7909,10798565119.9525,10842070536.5182,12828567187.3142,9968174879.58071,10593489593.8267,1439975289.37454,3686487015.29177,3437906072.60033,2134958233.47367,4430429638.56454,5672983666.08782,1366388859.99934,3642981598.72611,2812591358.3543,2663078.61396641,5248941.20340121,4007727.1604725,540.718280648062,702.329645625103,857.819391127167,801.68802463321,844.061586305008,1415.51144549945,513.086190108459,694.041228041482,701.792124497493
"15","bootstrap_111",94933222.5126014,92215666.2637202,89642535.0271379,90877638.0206974,7399158781.45043,9587929514.86106,8797769309.52309,8873422946.20438,11891738951.3206,11086747477.7723,11131222144.8192,13192878871.8772,10260651222.5133,10901669970.0848,1474264164.75395,3732063363.36875,3502511188.63433,2188770733.41062,4492580169.87019,5793720090.42678,1398610528.07265,3687588696.32189,2861492441.0629,2717556.24888119,5290687.4854635,4055584.49190396,542.496283328413,705.402345843113,863.626733859518,805.418741309121,849.148656429593,1428.57832255563,514.657434836338,696.996128849752,705.568444394443
"16","bootstrap_112",79513121.5239592,76897985.9815605,74633455.2203146,75720429.9857127,6386083776.35167,8213464652.55616,7534179912.88932,7599217813.49571,10230470242.8354,9535462132.45739,9573860370.59982,11333156014.8405,8806976529.94674,9359228470.51436,1213134037.14404,3187776594.24815,2973144694.16269,1827380876.20449,3844386466.48371,4947072238.48885,1148096136.53765,3149378356.10572,2420892753.59507,2615135.54239869,4879666.30364457,3792691.53824653,463.889545102245,653.277580040101,783.914184473135,698.770999276143,787.837984661447,1304.3697829368,439.01974407207,645.408550530081,638.304678664778
"17","bootstrap_113",76874070.6693885,74462645.255239,72294267.3017524,73335088.719426,6387593337.35178,8275249311.03777,7588423344.54445,7654183277.50657,10340977488.1996,9636106839.8482,9675049969.59137,11445105269.8141,8886805560.59985,9446079352.27446,1266589940.15479,3287456632.2396,3058486014.92268,1887655973.68599,3953384150.84778,5057511932.46234,1200830007.19267,3248513502.49643,2499212223.24807,2411425.41414942,4579803.36763604,3538981.94996244,525.245331131902,717.816108759378,864.227638955645,782.796748599343,863.221372949118,1429.08667067828,497.975181047115,709.312876935416,706.195244447233
"18","bootstrap_114",93591232.3932602,90748927.2249206,87968488.2109162,89303098.9376383,7529128003.58796,9762781002.53398,8952944983.9668,9030482475.10621,12178193254.3884,11348734745.4881,11394561182.4439,13489024166.006,10475508257.8653,11134297555.3613,1501354471.51825,3865433178.85594,3605169551.77336,2233652998.94602,4649065250.80047,5959896162.41808,1423816980.37883,3819606741.90012,2946380254.27729,2842305.1683396,5622744.18234393,4288133.45562182,528.217197872282,687.46381722182,840.731658443818,785.859669055474,826.832077013049,1389.85790066877,500.937406805826,679.313626590754,687.100876120012
"19","bootstrap_115",85922934.7014096,83440097.335653,80809487.5681474,82072180.2565501,6966207601.79731,9062222142.84747,8313753726.1052,8385415595.79329,11203861566.2768,10444655630.7331,10486600710.0449,12453871337.6224,9682417707.6652,10288289402.2496,1419207993.99598,3520393108.24762,3322081800.45233,2096014541.05016,4237653964.47951,5487663735.82509,1347546124.30789,3478448028.93582,2716210105.86789,2482837.3657566,5113447.13326219,3850754.4448595,571.607312492457,688.457906477219,862.709333462455,844.201303701356,828.727442377223,1425.087944299,542.744419305632,680.255009640962,705.370894135783
"20","bootstrap_116",92239604.9451929,89313506.0694382,86666828.1310353,87937233.5414687,7427728612.44911,9613481055.4397,8818110989.79224,8894263442.88614,12007309496.9943,11190909450.0827,11236014425.0502,13284961034.4391,10322179174.5109,10969877424.5395,1466534830.43703,3808285812.60107,3542148812.0904,2185752442.99059,4579580884.54524,5857232421.98997,1390382377.34313,3763180837.63359,2894450562.06178,2926098.87575464,5572776.8141576,4302371.40372419,501.191139707748,683.373108165062,823.301495780737,746.985162087827,821.777192460111,1361.39627948435,475.165890279271,675.279302065938,672.757019432656
