"","bootstrap.id","dalys_soc","dalys_cag","dalys_uag","dalys_hom","costf_soc","costf_cag","costp_cag","costpoint_cag","costf_uag","costp_uag","costpoint_uag","costf_hom","costp_hom","costpoint_hom","Diff_cpoint_cag_soc","Diff_cpoint_uag_soc","Diff_cpoint_hom_soc","Diff_cf_cag_soc","Diff_cf_uag_soc","Diff_cf_hom_soc","Diff_cp_cag_soc","Diff_cp_uag_soc","Diff_cp_hom_soc","Diff_dalys_cag_soc","Diff_dalys_uag_soc","Diff_dalys_hom_soc","ICERpoint_cag","ICERpoint_uag","ICERpoint_hom","ICERf_cag","ICERf_uag","ICERf_hom","ICERp_cag","ICERp_uag","ICERp_hom"
"34","bootstrap_129",23032347.8334713,21252998.575894,20465596.9863312,20843549.7493213,4738124796.99315,5947209528.37816,5397907952.60139,5473798301.88633,7172533583.63017,6652414282.03386,6674237469.51342,8136705292.98637,6232873757.69553,6635398139.44274,735673504.893177,1936112672.52027,1897273342.44958,1209084731.38501,2434408786.63701,3398580495.99321,659783155.608232,1914289485.0407,1494748960.70238,1779349.2575773,2566750.84714011,2188798.08414996,413.450873548482,754.304873290486,866.810582569754,679.509503958348,948.439849294077,1552.71540148167,370.800253406444,745.802611567701,682.908565904964
"35","bootstrap_13",33194450.5855255,31482758.6329677,30532779.5172539,30988769.4927965,4827095646.21773,6031987643.88236,5471778675.54358,5549175967.22196,7206409531.25096,6682250061.5532,6704242766.57548,8220488340.67243,6290632525.53876,6698659183.59559,722080321.004227,1877147120.35775,1871563537.37786,1204891997.66463,2379313885.03323,3393392694.4547,644683029.325845,1855154415.33547,1463536879.32102,1711691.95255781,2661671.06827168,2205681.09272902,421.851794024742,705.251352330568,848.519554140183,703.918713799019,893.917326372792,1538.47838912023,376.634959557111,696.988608941858,663.530591138285
"36","bootstrap_130",23072974.7245921,21693599.4226585,21055932.5418849,21362012.6446562,3990853132.74833,5016009766.4361,4557574802.89392,4620911212.33067,6069196698.5559,5632562630.06206,5650882940.62823,6861356832.09329,5267681975.51124,5604630373.76002,630058079.582339,1660029807.8799,1613777241.01169,1025156633.68777,2078343565.80757,2870503699.34496,566721670.145591,1641709497.31373,1276828842.76291,1379375.30193355,2017042.18270715,1710962.07993582,456.770596587563,823.002028471172,943.198718391365,743.203559068186,1030.39172091986,1677.71321936757,410.853862144105,813.919268217946,746.26367102818
"37","bootstrap_131",33708264.2619141,32080272.288646,31340952.7630486,31695826.1353354,4663472341.43905,5780624983.12319,5255838723.14947,5328342088.01426,7012053449.39028,6510066372.76718,6531128767.59052,7908560130.32653,6080119266.30945,6466703906.1302,664869746.575214,1867656426.15147,1803231564.69115,1117152641.68414,2348581107.95123,3245087788.88748,592366381.710423,1846594031.32813,1416646924.8704,1627991.97326807,2367311.49886544,2012438.12657869,408.398663809466,788.93564579337,896.043232770983,686.215079698178,992.087906081144,1612.51555813266,363.863207827306,780.038466510693,703.94558031894
"38","bootstrap_132",38117640.0994032,36242670.3172753,35156644.5390175,35677936.9125813,5811103326.79974,7338712454.73275,6664052034.81178,6757261698.09034,8821826920.93736,8184834501.05066,8211561455.73122,10014995246.3999,7680094856.147,8173759510.08618,946158371.290601,2400458128.93149,2362656183.28645,1527609127.93301,3010723594.13762,4203891919.60017,852948708.012049,2373731174.25092,1868991529.34726,1874969.78212789,2960995.56038576,2439703.18682197,504.625930673301,810.692917289869,968.419517607024,814.737998710219,1016.79436282079,1723.116132449,454.913309079597,801.666576609683,766.07332377258
"39","bootstrap_133",37426412.4909211,35604653.446072,34596311.7614542,35080315.7700707,5389770988.49031,6840567729.52114,6202407023.77451,6290573963.38424,8184278806.45285,7586693104.86639,7611766630.80709,9336892221.91485,7137627693.40164,7602615050.85872,900802974.893933,2221995642.31678,2212844062.36841,1450796741.03083,2794507817.96254,3947121233.42454,812636035.284203,2196922116.37608,1747856704.91133,1821759.04484907,2830100.72946686,2346096.72085032,494.468781390661,785.12952531388,943.202401973602,796.37136707672,987.423447111361,1682.4205065143,446.072183685263,776.26993749793,745.006243509791
"40","bootstrap_134",42522014.0110311,40700479.3092427,39712030.5958079,40186485.9782566,4858105138.81411,6160067646.59616,5588071790.48698,5667097533.76522,7430811794.68661,6889638799.24784,6912345358.49702,8437090939.88215,6455379384.47329,6874369827.61688,808992394.951113,2054240219.68291,2016264688.80277,1301962507.78205,2572706655.8725,3578985801.06804,729966651.672872,2031533660.43374,1597274245.65918,1821534.70178837,2809983.41522315,2335528.03277446,444.126809199324,731.050656225947,863.301429273608,714.761297988884,915.559373743916,1532.4096952998,400.742654507869,722.969982466037,683.902836208615
"41","bootstrap_135",33598341.2948636,32036602.773621,31179422.0073729,31590868.775172,4424251052.00985,5614680038.82019,5098050244.44426,5169426729.19357,6701860027.01431,6218131282.56155,6238427593.51761,7635163900.15083,5854843018.51318,6231253719.20229,745175677.183716,1814176541.50775,1807002667.19244,1190428986.81033,2277608975.00446,3210912848.14098,673799192.434411,1793880230.55169,1430591966.50333,1561738.52124265,2418919.28749069,2007472.51969162,477.144968282393,749.99465707255,900.138183445732,762.246029420551,941.581220499167,1599.48034986513,431.441744741161,741.604004659705,712.633399695601
"42","bootstrap_136",39623703.180258,37460336.0357324,36398018.6111954,36907930.9749732,6157866434.54136,7682530387.69166,6975965030.06421,7073582612.368,9255902455.53968,8587104816.8882,8615166256.27217,10497439588.957,8048925341.31929,8566611210.81983,915716177.826647,2457299821.73082,2408744776.27848,1524663953.1503,3098036020.99832,4339573154.41563,818098595.522855,2429238382.34684,1891058906.77794,2163367.14452562,3225684.56906265,2715772.20528488,423.282834882584,761.79172796331,886.946545660595,704.764310121121,960.427454907216,1597.9150040533,378.15985030236,753.092353060657,696.324567685738
"43","bootstrap_137",21042204.4239781,19862693.3431829,19215027.7762385,19525907.2483718,3667204797.80777,4670200396.99014,4253315421.38128,4310911371.95882,5593392684.26635,5199219408.02968,5215758146.89276,6327809981.7357,4884003209.17775,5189265212.51857,643706574.151047,1548553349.08498,1522060414.7108,1002995599.18237,1926187886.45857,2660605183.92793,586110623.573508,1532014610.2219,1216798411.36998,1179511.08079518,1827176.64773963,1516297.17560629,545.740166948739,847.511569831341,1003.80086383938,850.348602495698,1054.1881042763,1754.67265040845,496.909807051899,838.460042775356,802.480167440424
"44","bootstrap_138",26644646.6986441,24937983.2367773,24302199.3061079,24607375.5928292,4025754148.58476,4990370331.5158,4531969629.18293,4595301305.16313,6132952434.32767,5688873052.13202,5707505753.48288,6888936575.15619,5281247384.98131,5621158813.76115,569547156.578372,1681751604.89812,1595404665.17639,964616182.931043,2107198285.74291,2863182426.57144,506215480.59817,1663118903.54726,1255493236.39656,1706663.46186683,2342447.39253618,2037271.1058149,333.719663720563,717.946371071874,783.108669544613,565.205856036724,899.571231549171,1405.40079246163,296.611190143162,709.991997620315,616.2622307915
"45","bootstrap_139",29928872.0932333,28558182.256339,27690747.1021248,28107115.9761476,4159731173.79737,5288241200.38163,4804050280.35307,4870945078.51491,6325114082.06039,5870257646.07613,5889342531.50204,7192790129.37071,5521359335.14017,5874747560.20605,711213904.717542,1729611357.70467,1715016386.40868,1128510026.58427,2165382908.26302,3033058955.57334,644319106.555701,1710526472.27876,1361628161.3428,1370689.83689424,2238124.9911085,1821756.11708566,518.872968613409,772.794801262652,941.408331402925,823.3153819403,967.498650372759,1664.90943937405,470.069222965587,764.267625389218,747.426150280232
"46","bootstrap_14",33021214.238884,31577107.4092794,30880488.9528399,31214865.8119308,4147927819.23843,5308409775.26312,4822109632.17396,4889295836.15338,6419032310.82771,5956408174.31309,5975818977.24377,7262153570.73864,5572608416.7461,5929826535.01881,741368016.914952,1827891158.00534,1781898715.78038,1160481956.02469,2271104491.58928,3114225751.50021,674181812.935529,1808480355.07466,1424680597.50767,1444106.82960467,2140725.28604415,1806348.42695321,513.37477374711,853.865355784676,986.464565303128,803.598412689715,1060.90422082418,1724.04487696375,466.850373611273,844.797960235501,788.707525220205
